
 id     r        dr       g        dg        u        du       i        di       z        dz       zspec
105715 19.4493 0.0402154 21.5555 0.0224597 22.7731 0.138967 18.6170 0.0167794 18.4856 0.0347841 0.44266700 
106269 18.8333 0.0216782 20.6202 0.00894845 20.9150 0.0614121 18.2180 0.0104940 17.8088 0.0212858 0.30831100 
107334 17.1885 0.00546567 18.3220 0.00126852 18.3113 0.00706556 16.7078 0.00285389 16.5852 0.00674214 0.06023200 
106845 19.7558 0.0399292 21.6647 0.0161927 21.7873 0.0901171 18.8340 0.0136154 18.7457 0.0262023 0.59364200 
107482 20.3084 0.0646721 22.3807 0.0302607 22.6482 0.167561 19.3773 0.0256123 18.9941 0.0467596 0.54020300 
108278 17.8962 0.0127098 19.5698 0.00518303 19.8675 0.0311075 17.3021 0.00594714 17.2072 0.0123442 0.25562700 
110617 15.4306 0.00180407 16.4820 0.000515833 16.4579 0.00211521 14.9322 0.000970675 14.8176 0.00225277 0.06239600 
110531 15.4707 0.00172122 16.5855 0.000490546 16.7282 0.00256736 14.9628 0.000894931 14.8859 0.00221068 0.05612900 
109721 17.3896 0.00895519 18.1853 0.00143223 17.5183 0.00446249 17.1776 0.00514924 17.1725 0.0143864 0.05989800 
109169 20.1759 0.0486238 21.3594 0.0121510 20.4980 0.0330363 19.2174 0.0192661 19.0815 0.0508728 0.69743300 
109031 21.4037 0.124805 21.3156 0.00728240 20.1976 0.0154940 20.2636 0.0485771 20.8088 0.132073 0.60344500 
109452 18.1709 0.0113429 19.1578 0.00225222 19.0190 0.0115323 17.8054 0.00632983 17.7295 0.0171793 0.05541800 
110707 17.1871 0.00499354 18.2145 0.00104557 18.1045 0.00501789 16.8331 0.00298319 16.7100 0.00736838 0.06185900 
111643 17.9012 0.0113066 18.9487 0.00264062 18.7519 0.0135144 17.4381 0.00581459 17.2670 0.0151130 0.16533100 
111890 15.7898 0.00193697 17.0407 0.000496397 17.1678 0.00313400 15.3863 0.00106325 15.1288 0.00231918 0.05889100 
112398 16.3537 0.00292701 17.4992 0.000793391 17.5653 0.00439611 15.9267 0.00162956 15.7793 0.00338301 0.05917300 
111678 20.0370 0.0499515 21.7725 0.0145768 21.6035 0.0604653 19.3073 0.0199616 19.1436 0.0489746 0.51158600 
112491 17.4305 0.00737940 18.4266 0.00161853 18.4210 0.00793793 16.9803 0.00397807 16.9578 0.00968986 0.05353400 
112094 20.8425 0.0867172 21.4126 0.00796303 20.5113 0.0240971 20.8984 0.0597212 20.9253 0.150316 2.81468100 
113043 16.0461 0.00207214 17.2561 0.000563745 17.4891 0.00337959 15.5006 0.00109772 15.3567 0.00240979 0.05447000 
112762 18.9228 0.0279430 20.9573 0.0146306 22.3180 0.126342 18.2847 0.0132593 18.1462 0.0260942 0.39441700 
114379 15.1435 0.00184336 16.2499 0.000494776 16.3927 0.00290640 14.6455 0.000983842 14.5564 0.00234492 0.05928100 
114600 17.8701 0.0122537 18.8989 0.00260580 18.8641 0.0132089 17.4241 0.00578861 17.3608 0.0164266 0.05985100 
113233 18.8219 0.0258236 20.9394 0.0133299 21.7601 0.101023 18.1044 0.0113757 17.9028 0.0240028 0.44094500 
113885 15.9938 0.00220559 17.1335 0.000575939 17.2543 0.00337513 15.4936 0.00117214 15.3972 0.00274719 0.05538800 
114129 17.3903 0.00668785 18.7382 0.00235241 19.0387 0.0144943 16.8304 0.00358375 16.5976 0.00842887 0.19154200 
113642 18.4660 0.0164236 19.1447 0.00246788 18.6454 0.00893633 18.0554 0.00950488 18.0273 0.0288630 0.10717700 
113706 20.5596 0.0505125 20.6252 0.00385562 18.9278 0.00588307 20.3326 0.0388854 20.1038 0.0931655 2.23589800 
113942 20.4256 0.0733179 21.9866 0.0237926 21.1663 0.0716055 19.8574 0.0294671 19.6796 0.0803623 0.58303900 
114180 20.5515 0.0783070 22.3444 0.0247470 22.9007 0.161003 19.7461 0.0319128 19.6260 0.0678902 0.51138900 
114977 17.6900 0.00788290 18.5405 0.00145636 18.2207 0.00595378 17.2824 0.00471619 17.3554 0.0125851 0.05737600 
115295 16.9598 0.00540829 18.0627 0.00133864 18.0347 0.00716871 16.4824 0.00282827 16.3484 0.00702448 0.05535200 
115799 17.5869 0.00766522 18.7923 0.00174657 18.7926 0.00954376 17.0605 0.00395764 16.9299 0.00965632 0.06132200 
115413 19.7786 0.0396191 21.7000 0.0179181 22.7428 0.130464 18.8717 0.0149269 18.7342 0.0305472 0.51630400 
116168 17.3335 0.00607934 18.4701 0.00135588 18.5016 0.00785021 16.8427 0.00300497 16.7644 0.00731476 0.05682600 
116489 17.2936 0.00962462 18.6376 0.00302254 18.8958 0.0167718 16.7529 0.00461546 16.6984 0.0110538 0.19175500 
116663 16.3860 0.00273037 17.6056 0.000698814 17.6506 0.00420803 15.8749 0.00140817 15.7072 0.00321688 0.05717600 
116815 16.3087 0.00217497 17.4692 0.000510033 17.5467 0.00293065 15.8044 0.00115377 15.6839 0.00270167 0.05874700 
116214 19.6344 0.0396629 21.6511 0.0173300 22.1488 0.108877 18.8937 0.0168215 18.6876 0.0350357 0.46446800 
117248 16.9532 0.00438961 18.1182 0.00106606 18.1534 0.00611360 16.4758 0.00223989 16.3226 0.00532592 0.05898400 
116907 18.6527 0.0174375 19.7106 0.00383061 19.7307 0.0211875 18.1683 0.00923163 18.0514 0.0244902 0.05773000 
117449 17.6044 0.00889074 19.0314 0.00318512 19.1753 0.0191958 17.1010 0.00468953 16.9412 0.0105609 0.19387800 
116946 20.3500 0.0683875 21.9183 0.0199261 21.7723 0.0753381 19.4214 0.0220709 19.1499 0.0514725 0.59322800 
116954 20.0369 0.0514244 21.5365 0.00958903 20.5528 0.0318396 19.1895 0.0206596 19.2414 0.0512445 0.77209700 
117714 17.3793 0.00851524 18.4627 0.00383168 19.3399 0.0210392 16.8335 0.00421693 16.6553 0.00964979 0.25326600 
118584 16.1713 0.00288084 17.2689 0.000880334 17.3712 0.00401757 15.6650 0.00148030 15.5559 0.00344291 0.06050100 
118077 19.8990 0.0380686 22.0858 0.0180362 23.2312 0.182475 19.2307 0.0174991 19.0164 0.0389466 0.53810600 
118642 16.3333 0.00257101 17.5233 0.000619670 17.5467 0.00363459 15.8225 0.00133155 15.7032 0.00321920 0.05569500 
118440 18.2481 0.0140751 19.6748 0.00339752 19.3661 0.0156019 17.7311 0.00670626 17.6700 0.0158158 0.23039900 
119009 18.6425 0.0188048 19.7468 0.00388608 19.7094 0.0211742 18.1970 0.00990487 18.1090 0.0249762 0.06027200 
119186 17.9770 0.0117134 19.6354 0.00386704 19.9877 0.0308065 17.4717 0.00562732 17.3801 0.0124520 0.25548400 
119249 18.7953 0.0220199 20.5756 0.00969068 21.1174 0.0737035 18.0581 0.00902778 17.9315 0.0196671 0.36010800 
119706 15.4379 0.00165506 16.7412 0.000472161 16.9702 0.00308532 14.9354 0.000902312 14.7829 0.00195901 0.06047200 
119318 18.8211 0.0195373 19.9339 0.00370037 19.8525 0.0194826 18.3924 0.00989977 18.2826 0.0250740 0.06124900 
119301 20.6577 0.0746981 22.1142 0.0232395 21.7663 0.0841024 19.5893 0.0313892 19.4438 0.0661411 0.57829300 
119572 18.9514 0.0256262 21.1848 0.0138842 21.7218 0.0891971 18.2097 0.0113290 17.8209 0.0215838 0.44160200 
119565 19.7274 0.0351229 21.8575 0.0159439 22.5300 0.141643 19.0750 0.0171894 18.7307 0.0323630 0.44010400 
119642 18.4093 0.0130615 20.2652 0.00473711 20.4456 0.0378573 17.8804 0.00621428 17.6630 0.0141704 0.25152900 
119999 17.0387 0.00596702 18.1581 0.00135839 18.0900 0.00742198 16.6683 0.00323002 16.5715 0.00802032 0.06168600 
120398 17.4606 0.00616699 18.6114 0.00141014 18.5526 0.00818777 17.0438 0.00329960 16.8417 0.00786090 0.05763600 
120090 19.7956 0.0345462 21.8289 0.0182189 23.0311 0.211154 18.9986 0.0164900 18.7376 0.0388950 0.43865900 
120987 16.5301 0.00289413 17.7431 0.000701950 17.8343 0.00460023 16.0121 0.00147209 15.8738 0.00342430 0.05408400 
123667 15.1065 0.00182554 16.1930 0.000432920 16.1222 0.00240938 14.6582 0.000938198 14.5024 0.00216227 0.06097900 
121557 15.7933 0.00205504 17.0188 0.000595844 17.2002 0.00371186 15.2515 0.00103066 15.0812 0.00236740 0.06084200 
120665 18.8692 0.0231529 20.8907 0.00958346 21.5181 0.0857585 18.1883 0.00941814 18.0089 0.0205760 0.35444500 
121701 15.8995 0.00213090 17.0480 0.000553844 17.1803 0.00310918 15.4185 0.00113826 15.2815 0.00264368 0.05781300 
126527 15.1809 0.00170449 16.2534 0.000422071 16.2486 0.00229632 14.7020 0.000890986 14.6282 0.00217839 0.05945100 
122389 20.0476 0.0520348 21.9525 0.0225434 22.5788 0.154240 19.1487 0.0193259 18.9597 0.0460486 0.49537100 
125196 17.5578 0.00852100 19.0861 0.00332950 19.3927 0.0204411 16.8389 0.00423279 16.7237 0.00971256 0.23166800 
122623 20.3704 0.0532589 21.0313 0.00547988 20.6557 0.0226493 20.0320 0.0369858 19.9645 0.0804079 2.89484500 
125530 15.9775 0.00227059 17.0262 0.000597408 16.9864 0.00300413 15.4723 0.00123856 15.4216 0.00293938 0.05705700 
126301 16.0326 0.00332728 17.0980 0.000899467 17.2537 0.00484291 15.4785 0.00169363 15.4370 0.00420406 0.10054200 
124865 18.7867 0.0213538 20.7729 0.00959086 21.2721 0.0710435 18.0823 0.00939448 17.9188 0.0216760 0.36033900 
124372 19.9086 0.0302919 20.4375 0.00354394 19.5987 0.0108956 19.7773 0.0221041 19.5002 0.0590428 2.43264400 
126668 16.0615 0.00200052 17.2318 0.000484188 17.3183 0.00284312 15.5123 0.00100959 15.4050 0.00239103 0.05157600 
126700 17.6751 0.00798078 18.8499 0.00187715 18.8388 0.0110624 17.1407 0.00376843 16.9691 0.00910092 0.10101600 
126124 20.1458 0.0497055 22.1899 0.0232671 23.5389 0.198259 19.0856 0.0188028 18.9352 0.0327636 0.51059300 
126227 21.0340 0.0970111 21.6571 0.00919635 20.7022 0.0259207 21.2999 0.0942374 20.6443 0.121679 2.78510200 
127065 17.7611 0.0119222 19.3425 0.00466610 19.6888 0.0262939 17.2148 0.00617297 16.9908 0.0131149 0.25806300 
127825 16.6144 0.00366282 17.7377 0.000815616 17.7512 0.00477482 16.1342 0.00190540 16.0248 0.00487434 0.05839400 
127347 20.6945 0.0528440 22.2732 0.0210812 22.3830 0.128031 19.8128 0.0243683 19.8048 0.0557135 0.34915300 
127758 17.9357 0.00775930 19.0428 0.00160540 19.0266 0.00944703 17.4777 0.00431629 17.3259 0.0109455 0.05768000 
128441 16.0777 0.00234670 17.2341 0.000564129 17.3328 0.00337317 15.5542 0.00118562 15.4267 0.00292086 0.05922800 
128463 16.3869 0.00370657 17.6549 0.00128840 17.9605 0.00631869 15.8850 0.00201658 15.6702 0.00411905 0.15140400 
127821 18.9886 0.0242134 20.9246 0.0104899 21.6464 0.0920593 18.2696 0.00953276 18.1073 0.0225519 0.37082600 
127841 19.8361 0.0354544 20.4602 0.00343382 19.3863 0.00853484 19.4589 0.0190724 19.5204 0.0603938 1.66958500 
128077 20.1256 0.0513279 21.9996 0.0215514 22.4176 0.106442 19.3990 0.0230721 19.1989 0.0477254 0.48781000 
129449 16.2056 0.00448641 17.4763 0.00131937 17.6743 0.00806951 15.6231 0.00218365 15.5192 0.00536676 0.14898000 
129330 15.2534 0.00154016 16.4740 0.000426225 16.6874 0.00257010 14.7217 0.000790711 14.5788 0.00186533 0.05746000 
130334 16.4595 0.00413364 17.5534 0.00100426 17.5680 0.00536957 16.0596 0.00225313 15.9151 0.00549801 0.05922800 
129061 17.5197 0.00702247 18.6106 0.00165089 18.5098 0.00889700 17.0312 0.00378669 16.9677 0.00919151 0.05546800 
128997 19.3400 0.0326783 21.3662 0.0149535 21.1567 0.0711583 18.7354 0.0147141 18.5990 0.0310562 0.43980200 
129702 19.1908 0.0268146 21.2567 0.0115364 21.5581 0.0851111 18.6029 0.0120124 18.4978 0.0261787 0.35472300 
130204 18.4887 0.0175375 20.4163 0.00687326 20.8415 0.0519861 17.8796 0.00743999 17.7455 0.0183102 0.32390400 
130831 18.7386 0.0188488 20.4655 0.00708267 20.7260 0.0486399 18.1300 0.00776285 18.0356 0.0199121 0.30616100 
131085 20.8645 0.0989798 22.6476 0.0353921 22.6280 0.157602 20.1793 0.0332971 19.5428 0.0641514 0.58338000 
131508 18.4772 0.0165583 20.2056 0.00685869 20.4892 0.0439373 17.8284 0.00829912 17.6590 0.0188924 0.30645400 
131647 19.4631 0.0350857 21.4243 0.0162134 22.5864 0.148262 18.7390 0.0150614 18.5111 0.0318414 0.36994200 
133014 17.6687 0.00861178 19.2455 0.00274593 19.4360 0.0189230 17.0942 0.00409783 16.9704 0.00986781 0.21050200 
132849 17.6346 0.0121142 18.3406 0.00213034 17.6906 0.00604416 17.3603 0.00706886 17.5092 0.0206563 0.05574200 
134460 14.9390 0.00127191 16.0457 0.000309326 15.4641 0.000876214 14.5112 0.000709923 14.3688 0.00172236 0.05648200 
133249 19.0679 0.0281580 21.0723 0.0120562 21.0911 0.0672957 18.5444 0.0126510 18.2112 0.0273571 0.44082200 
133096 21.6238 0.106120 21.9534 0.0269471 21.3022 0.0720764 19.8988 0.0395454 19.8320 0.0799784 0.80961500 
134766 16.0611 0.00282720 17.1184 0.000714550 17.0842 0.00360452 15.6136 0.00154121 15.5231 0.00376638 0.05754600 
134056 18.5977 0.0151687 19.6048 0.00253719 19.0136 0.00899648 18.1711 0.00746823 18.0815 0.0199557 0.18971800 
134668 17.0672 0.00561451 18.1962 0.00127595 18.1028 0.00643816 16.6534 0.00289906 16.5311 0.00762674 0.06075500 
134180 20.7297 0.0578022 20.7485 0.00434791 19.8801 0.0136844 20.5855 0.0510832 20.3057 0.108528 2.79550000 
134382 19.8529 0.0295830 20.6273 0.00372462 19.6377 0.0102739 19.7684 0.0218944 19.9339 0.0659343 1.36340200 
134395 20.1109 0.0580140 22.1788 0.0267162 23.6111 0.198397 19.0656 0.0196724 18.8435 0.0408357 0.54017200 
134393 20.9551 0.103658 22.1058 0.0261531 21.6829 0.0945501 20.0422 0.0363944 19.7269 0.0838108 0.67916900 
135367 16.8612 0.00576044 18.3208 0.00190927 18.5263 0.0110527 16.3912 0.00295228 16.1835 0.00643724 0.19324800 
135786 16.5654 0.00383523 17.8165 0.000837655 17.7509 0.00474196 16.0361 0.00185618 15.8905 0.00436297 0.08840600 
135856 16.8746 0.00524693 17.9933 0.00196680 18.3101 0.00908401 15.7808 0.00298007 16.1826 0.00632984 0.15106600 
135504 15.0190 0.00146484 16.2167 0.000453068 16.3353 0.00231959 14.4657 0.000778445 14.3704 0.00175497 0.05978800 
135892 19.0294 0.0280062 21.1052 0.0136026 21.3794 0.0770615 18.4335 0.0132911 18.1311 0.0271849 0.35805800 
136193 15.4855 0.00209502 16.6582 0.000595053 16.7798 0.00325793 14.9435 0.00106646 14.8410 0.00260113 0.06050200 
136039 21.1043 0.111375 22.2730 0.0207839 20.9156 0.0592778 19.7953 0.0363814 19.7561 0.0729653 0.81557500 
136576 18.0393 0.0113788 19.3227 0.00273488 18.8512 0.00918796 17.4926 0.00561696 17.4024 0.0150751 0.25515600 
137350 17.9537 0.0106368 19.6194 0.00352352 19.9695 0.0264834 17.3923 0.00491144 17.2052 0.0110525 0.19043100 
137423 19.3035 0.0418547 21.2584 0.0206854 22.5562 0.105775 18.6363 0.0161637 18.3981 0.0348293 0.44160700 
137757 16.6377 0.00424175 17.9573 0.00144137 18.1720 0.00713577 16.1011 0.00214404 15.9870 0.00529240 0.15529800 
137984 17.8166 0.00950502 18.9082 0.00198353 18.7326 0.00996942 17.4090 0.00511593 17.2953 0.0137429 0.05708300 
138022 19.1283 0.0242886 21.1582 0.0120305 21.8240 0.112453 18.4587 0.0112432 18.1272 0.0254317 0.38271700 
138165 17.9927 0.0105481 18.7941 0.00165576 18.2900 0.00469664 17.5957 0.00605317 17.7165 0.0160022 0.08652300 
138392 17.5044 0.00751470 18.8630 0.00205523 18.9423 0.0126385 16.9820 0.00373767 16.8651 0.00826628 0.15011700 
138408 18.7004 0.0187823 20.7915 0.00964681 21.6641 0.0956406 17.9304 0.00763458 17.7806 0.0165745 0.38430900 
138005 16.8270 0.00589895 18.2037 0.00184708 18.3033 0.0100778 16.3182 0.00289061 16.3000 0.00725149 0.19240400 
138484 18.9286 0.0269932 20.9584 0.0124054 21.3439 0.0824556 18.2672 0.0117458 18.1355 0.0272313 0.40059000 
138841 16.9174 0.00643865 18.3856 0.00232311 18.6984 0.0131001 16.3625 0.00318344 16.2671 0.00763100 0.20877500 
139011 16.1436 0.00310850 17.2235 0.000880825 17.2432 0.00419115 15.6457 0.00170605 15.5701 0.00394705 0.08026800 
138865 18.2034 0.0127888 19.7709 0.00442898 20.1919 0.0306036 17.5647 0.00591332 17.4483 0.0142527 0.23007900 
138891 18.9092 0.0289898 20.4924 0.0119865 21.5923 0.0731912 18.1549 0.0105857 17.8907 0.0256725 0.39468300 
139106 17.4615 0.00885449 19.0576 0.00327016 19.2097 0.0202881 16.8607 0.00417536 16.7320 0.00977843 0.25226600 
139154 17.1702 0.00537764 18.2881 0.00136067 18.3660 0.00764074 16.5923 0.00272788 16.5303 0.00662021 0.08801100 
139647 15.8500 0.00276882 17.0969 0.000780521 17.2199 0.00543767 15.2584 0.00126920 15.1274 0.00297944 0.08696900 
139476 17.9978 0.0106549 19.6309 0.00357294 19.8825 0.0258325 17.4112 0.00509496 17.2829 0.0125177 0.23070600 
139463 17.9686 0.00945910 19.6778 0.00310675 19.7805 0.0217832 17.4018 0.00451029 17.2772 0.0104538 0.25795700 
139606 17.7241 0.00830764 19.1982 0.00268051 19.3044 0.0164038 17.0917 0.00404996 16.9693 0.00970723 0.20974500 
139513 19.5292 0.0390034 21.4961 0.0195976 22.8842 0.128231 18.5820 0.0161436 18.5949 0.0336489 0.50728000 
140008 18.4947 0.0160303 20.2324 0.00649953 20.0950 0.0370417 17.9554 0.00781229 17.6372 0.0167167 0.35796800 
140156 17.1207 0.00520181 18.3523 0.00159855 18.5394 0.00913963 16.5144 0.00257105 16.3003 0.00598906 0.15095600 
139993 18.8501 0.0198499 20.8109 0.00968843 21.1582 0.0633334 18.1776 0.00912914 17.8358 0.0199649 0.35728600 
140401 20.0096 0.0523732 21.7308 0.0180622 21.8431 0.0793738 19.2271 0.0171390 18.8786 0.0456892 0.50681500 
140525 20.3082 0.0547668 20.7139 0.00466324 20.0413 0.0146676 20.1852 0.0316846 19.9754 0.0804815 0.08797800 
142286 18.6231 0.0235604 20.9010 0.0130355 21.3284 0.0728345 18.2269 0.0103293 17.8788 0.0222180 0.43914500 
142259 18.4818 0.0201310 20.4884 0.00801157 20.7805 0.0537316 18.1001 0.00764914 17.8725 0.0185893 0.30532700 
142408 21.2086 0.111396 21.0874 0.00661282 20.6425 0.0307293 21.0273 0.0700784 20.6565 0.125460 2.41327700 
142903 18.2346 0.0127738 19.8553 0.00441102 19.5573 0.0206218 17.6516 0.00624437 17.4847 0.0140666 0.32849500 
143549 19.1155 0.0266817 21.0538 0.0110853 21.5293 0.0828049 18.5034 0.0119592 18.3318 0.0296258 0.34749200 
143538 19.8404 0.0377767 20.3011 0.00376408 18.8937 0.00543122 19.7155 0.0293411 19.6123 0.0655278 2.26836000 
143729 19.3379 0.0271898 21.3247 0.0124741 21.8225 0.103085 18.6349 0.0125492 18.4214 0.0279955 0.42546900 
144108 19.4953 0.0407930 21.2943 0.0167906 21.1837 0.0763427 18.5397 0.0153733 18.5782 0.0344599 0.54125100 
145994 17.5373 0.00917368 19.1370 0.00342519 19.6173 0.0220091 16.9239 0.00442194 16.7553 0.00962994 0.20947900 
146138 18.8155 0.0230217 20.7511 0.0108477 21.2634 0.0809120 18.0856 0.00976682 17.8810 0.0225665 0.36586000 
148244 14.4195 0.00100011 15.4822 0.000268632 15.4358 0.00122491 13.9875 0.000550487 13.9395 0.00132019 0.06046200 
146742 20.4766 0.0724972 22.1511 0.0334858 23.3836 0.169461 19.6510 0.0299567 19.2434 0.0557859 0.53994600 
147888 18.3216 0.0119932 19.9145 0.00430303 19.9185 0.0267525 17.6744 0.00594372 17.4967 0.0147478 0.25314800 
148668 15.7266 0.00294661 16.8437 0.000770410 16.7200 0.00380824 15.2379 0.00154806 15.1543 0.00378069 0.05596200 
148277 18.7857 0.0222265 20.8235 0.00967523 21.2982 0.0762112 18.1152 0.00928744 17.9325 0.0213299 0.34587500 
148726 17.9194 0.0135413 19.3277 0.00433365 19.3387 0.0259179 17.2685 0.00675041 17.2510 0.0151019 0.18781700 
148736 18.0673 0.0120967 19.8882 0.00519036 20.3786 0.0381893 17.4543 0.00560200 17.3882 0.0135766 0.30555100 
148986 18.4364 0.00944539 19.1970 0.00117359 18.5828 0.00432228 18.2062 0.00614179 18.0080 0.0143488 2.42612000 
149581 17.4923 0.0117923 19.2853 0.00482163 19.5097 0.0272772 16.9439 0.00601298 16.8490 0.0126163 0.25227500 
149264 19.9715 0.0533565 21.8826 0.0189337 21.5490 0.0874459 19.2755 0.0183314 19.1173 0.0429464 0.50571800 
149774 20.6385 0.0841552 22.2531 0.0321737 22.4400 0.130921 19.3938 0.0277974 19.2742 0.0569038 0.68676800 
150073 19.5729 0.0392743 21.2860 0.0163603 21.0350 0.0631504 18.8617 0.0177679 18.6103 0.0380935 0.43810000 
153883 17.2204 0.00698635 18.4556 0.00187054 18.1555 0.00925597 16.7129 0.00326388 16.5912 0.00831326 0.19629300 
153124 17.2537 0.00707700 18.6505 0.00232828 18.8095 0.0130220 16.7166 0.00378708 16.5486 0.00803175 0.19229200 
154102 19.0794 0.0275539 20.9798 0.0118884 21.3609 0.0816996 18.4122 0.0115394 18.3154 0.0304172 0.34371200 
155876 17.1559 0.00597075 18.5117 0.00165696 18.6327 0.0111144 16.6114 0.00281918 16.5082 0.00689139 0.14884100 
154571 19.8976 0.0347263 20.0689 0.00248152 19.6798 0.0113012 19.8420 0.0253685 19.8491 0.0731350 3.13180200 
158744 16.3041 0.00386243 17.3808 0.000887985 17.1308 0.00437850 15.8012 0.00189950 15.6497 0.00454600 0.07002200 
158174 19.8714 0.0490002 21.6053 0.0184006 21.5963 0.0870486 18.9924 0.0191370 18.9082 0.0467495 0.17034900 
158732 19.4694 0.0344649 21.3425 0.0178298 22.2307 0.113004 18.6312 0.0143739 18.6383 0.0315863 0.46677600 
159907 16.7933 0.00540324 18.0649 0.00149468 18.1504 0.00908550 16.2921 0.00267001 16.2123 0.00693285 0.14976500 
161672 16.1073 0.00237294 17.2448 0.000567681 17.2531 0.00330289 15.7320 0.00136920 15.5587 0.00298879 0.06005100 
159348 14.4231 0.00163849 15.2871 0.000341081 15.0082 0.00157699 13.9941 0.000893506 13.9192 0.00223778 0.06971200 
161501 17.2442 0.00762650 18.8682 0.00307259 19.2158 0.0190158 16.6840 0.00371425 16.5682 0.00878513 0.25519000 
161832 16.4024 0.00303848 17.6378 0.000847704 17.7250 0.00519404 15.9202 0.00156451 15.6726 0.00320923 0.06032400 
162273 18.7747 0.0228375 20.7896 0.00952752 21.3957 0.0762774 18.0938 0.0102343 17.9270 0.0227166 0.34060100 
164039 16.8314 0.00595598 18.0581 0.00166641 18.2658 0.00961896 16.3569 0.00293831 16.3522 0.00741738 0.14884900 
162837 19.8188 0.0560423 21.3459 0.0162427 21.8950 0.0923202 19.1214 0.0194228 18.6633 0.0424253 0.26980900 
164012 20.8836 0.0801390 21.1603 0.00615705 20.1929 0.0171321 20.5885 0.0550068 20.6192 0.106031 2.30899100 
164186 19.2963 0.0310617 21.2639 0.0146824 21.8928 0.0994512 18.4993 0.0140150 18.4210 0.0309342 0.38352200 
164185 20.3463 0.0733680 21.4085 0.0167582 20.3480 0.0417180 19.3989 0.0271913 19.1996 0.0609116 0.82582000 
165444 16.8249 0.00500649 18.1825 0.00147049 18.2269 0.00859764 16.3581 0.00255370 16.1734 0.00585341 0.15337900 
166435 18.7152 0.0189761 20.8264 0.00887403 21.4005 0.0765474 18.0213 0.00833678 17.8501 0.0195552 0.37132300 
167667 18.4156 0.0175245 19.9145 0.00577535 19.4073 0.0227489 17.8628 0.00852483 17.7052 0.0199883 0.29400000 
167808 20.0112 0.0594476 21.6362 0.0206983 21.2475 0.0689330 19.1945 0.0241140 19.2488 0.0617089 0.52800600 
167879 18.4423 0.0212962 19.9938 0.00870946 20.3606 0.0484669 17.7707 0.0103243 17.6783 0.0217976 0.25524000 
167443 14.7603 0.00121303 15.8093 0.000272150 15.5083 0.00132657 14.3186 0.000620284 14.2173 0.00159213 0.03882700 
168439 21.7388 0.134152 21.3589 0.00734102 20.4458 0.0198413 22.0323 0.123761 21.1686 0.158473 2.60775900 
168559 19.8587 0.0428878 21.9253 0.0164331 22.7142 0.153538 19.1620 0.0178831 19.1002 0.0454424 0.44031100 
168252 18.4847 0.0181498 20.3149 0.00886226 20.9214 0.0689688 17.8392 0.00794776 17.6741 0.0182198 0.38784900 
168712 18.4235 0.0153474 19.9221 0.00529472 20.1003 0.0351356 17.8035 0.00660242 17.6779 0.0158379 0.25210300 
168896 19.0600 0.0273186 20.9308 0.0115039 21.2390 0.0798975 18.4352 0.0124715 18.3986 0.0319185 0.35922100 
168960 18.2653 0.0167278 20.3226 0.00866949 21.0627 0.0682527 17.5160 0.00729699 17.4440 0.0170420 0.38397100 
169525 18.9959 0.0201239 20.9551 0.00835139 21.2463 0.0776924 18.3473 0.00877840 18.1119 0.0214382 0.37491200 
170223 19.1023 0.0251889 20.9398 0.0116307 21.8036 0.0972015 18.3098 0.0117887 18.2459 0.0266706 0.34789400 
170483 20.1448 0.0387076 21.1507 0.00866056 20.2544 0.0231985 19.1494 0.0159425 19.0524 0.0386067 0.60778500 
170491 19.8711 0.0468752 21.9796 0.0192531 22.4760 0.128130 19.1833 0.0205207 19.0659 0.0430418 0.50291100 
170692 19.2049 0.0267758 21.1146 0.0109257 20.9876 0.0734445 18.4805 0.0126030 18.2581 0.0310590 0.36047600 
170676 20.5661 0.0791966 22.7323 0.0305570 23.0437 0.138733 19.2500 0.0226226 19.0773 0.0470515 0.80489300 
170994 19.0095 0.0256418 20.8463 0.00963323 21.4695 0.0814242 18.2892 0.0115002 18.1907 0.0257221 0.33003400 
171186 19.8701 0.0343842 20.3424 0.00334140 19.6976 0.0109192 19.4157 0.0198944 19.1435 0.0329712 2.56919900 
171779 19.8624 0.0486206 21.9474 0.0209543 22.3417 0.114778 19.1164 0.0186901 19.0602 0.0443015 0.49525900 
172750 19.4284 0.0262186 21.2510 0.0139107 22.0785 0.115494 18.6660 0.0127371 18.5329 0.0295863 0.39531200 
173412 19.7247 0.0326052 19.7219 0.00200772 18.5580 0.00438028 19.5562 0.0238793 19.8348 0.0678690 2.53308700 
174723 20.7041 0.0557140 21.1415 0.00657489 20.9340 0.0328410 20.6937 0.0568544 20.5256 0.129136 3.04028800 
175567 17.3452 0.00722566 18.9622 0.00312552 19.2319 0.0195082 16.7459 0.00355373 16.6807 0.00817478 0.25885800 
176120 17.2445 0.00869330 18.8631 0.00348208 19.2675 0.0210791 16.6565 0.00421970 16.6352 0.00973417 0.25700000 
178135 19.6517 0.0500729 21.4413 0.0147022 20.3779 0.0489206 19.2284 0.0238018 19.0300 0.0495517 0.50983200 
178181 19.5001 0.0279373 19.9542 0.00212362 19.4946 0.00947993 19.3312 0.0184652 19.4274 0.0503402 3.07936900 
178620 17.9816 0.0128136 19.8227 0.00551015 20.2806 0.0360194 17.3184 0.00620781 17.2530 0.0136626 0.32061700 
178391 14.1022 0.000873771 15.2240 0.000261425 15.3601 0.00133089 13.5790 0.000479346 13.4954 0.00110901 0.05785700 
